"locus_tag","gene_name","function","logFC","logCPM","PValue","q.value"
"BW25113_0258","ykfC","pseudogene",-0.321951749820259,8.34807833963183,0.713900528460229,0.398151964175098
"BW25113_0260","mmuP","CP4-6 prophage; putative S-methylmethionine transporter",-0.24366582796258,8.0610739989661,0.35405265326402,0.551827938087543
"BW25113_0261","mmuM","CP4-6 prophage; S-methylmethionine:homocysteine methyltransferase",-0.300366896270717,7.32814355926943,0.6331475311716,0.426203123934269
"BW25113_0262","afuC","CP4-6 prophage; putative ferric transporter subunit",-0.379154588061057,7.85610255564841,0.784101251067604,0.375889758959836
"BW25113_0263","afuB","pseudogene",0.143862615256878,6.28148819909802,0.129088462356712,0.719379030662326
"BW25113_4708","insI1","pseudogene",-0.391781114131602,2.49630910370233,0.41110765016966,0.521407840650307
"BW25113_4505","insX","pseudogene",-0.133134733808766,5.90013698326319,0.111477043051437,0.738468769033492
"BW25113_0266","yagB","pseudogene",-0.382314138759532,7.12371444304237,0.889012931704022,0.345744934253986
"BW25113_0267","yagA","CP4-6 prophage; putative DNA-binding transcriptional regulator",-0.35538039610357,8.17058774981486,0.850914675717881,0.356293709188446
"BW25113_0268","yagE","2-keto-3-deoxy gluconate (KDG) aldolase; CP4-6 prophage",-0.0954781094912964,7.31401319324015,0.0649664133350569,0.79881184606761
"BW25113_0269","yagF","CP4-6 prophage; dehydratase family protein",-0.240407256503546,7.884810915969,0.401839446413151,0.526140815993908
"BW25113_0270","yagG","CP4-6 prophage; putative sugar transporter",-0.254713413117803,8.67622650377394,0.462770540601139,0.496331995950114
"BW25113_0271","yagH","CP4-6 prophage; putative xylosidase/arabinosidase",-0.220954850617893,8.56915915389112,0.322508737146777,0.570103872105913
"BW25113_0272","yagI","CP4-6 prophage; putative DNA-binding transcriptional regulator",-0.239035128490143,7.51078752142768,0.385388497407867,0.53473341881495
"BW25113_0273","argF","ornithine carbamoyltransferase 2, chain F; CP4-6 prophage",-0.190466996230509,7.85727319164755,0.223696350571771,0.636237803357608
"BW25113_4688","ykgS","pseudogene",-0.0940358170416107,2.1746958614599,0.0131149026339195,0.908825342999548
"BW25113_0276","yagJ","pseudogene",-0.259478733341698,8.38893433103701,0.453797102989583,0.500537264551624
"BW25113_0277","yagK","CP4-6 prophage; conserved protein",-0.370500760379078,9.68164953027746,0.803587013019694,0.370023070869899
"BW25113_0278","yagL","CP4-6 prophage; DNA-binding protein",-0.281188452275809,6.76874654077261,0.508417702912249,0.475824623761658
"BW25113_0279","yagM","CP4-6 prophage; uncharacterized protein",-0.427264387711597,3.06409497395811,0.473701240017663,0.491289334846205
"BW25113_0280","yagN","CP4-6 prophage; uncharacterized protein",-0.568525933069711,7.33756945822456,1.90462458061712,0.167561593495966
"BW25113_0281","intF","CP4-6 prophage; putative phage integrase",-0.36487637289331,8.52414580587647,0.797803994828815,0.371750751033622
"BW25113_4694","yagP","pseudogene",-0.18692582741529,6.04799510734578,0.217166025959496,0.641207800581669
"BW25113_4695","ykgT","pseudogene",-0.0811833159891912,4.22729557859022,0.0104893747236243,0.918425175856981
"BW25113_0283","paoD","moco insertion factor for PaoABC aldehyde oxidoreductase",-0.323058634521719,7.80242255835455,0.693845218243524,0.404859550834376
"BW25113_0284","paoC","PaoABC aldehyde oxidoreductase, Moco-containing subunit",-0.208475148679222,8.7961521481716,0.247039076289079,0.619167714780662
"BW25113_0285","paoB","PaoABC aldehyde oxidoreductase, FAD-containing subunit",0.0530332305099192,8.10323885121625,0.0166899225597348,0.897207717694285
"BW25113_0286","paoA","PaoABC aldehyde oxidoreductase, 2Fe-2S subunit",-0.360128881199122,7.77438648115171,0.736715245732682,0.390715138041116
"BW25113_0287","yagU","DUF1440 family inner membrane protein",-0.156512719312685,9.49816058265913,0.155521294013852,0.693313881923855
"BW25113_0288","ykgJ","UPF0153 cysteine cluster protein",-0.281931012907714,8.87719123785777,0.551743445207848,0.457606197164542
"BW25113_0289","ecpE","ECP production pilus chaperone",-0.0672147600155375,7.69004815810243,0.0293773017908308,0.86391076446373
"BW25113_0290","ecpD","polymerized tip adhesin of ECP fibers",-0.291613561931368,8.65509136038652,0.552825122258071,0.457165642902604
"BW25113_0291","ecpC","ECP production outer membrane protein",0.0272069063689901,9.46473427178505,0.0052177108590854,0.942415907522216
"BW25113_0292","ecpB","ECP production pilus chaperone",0.0966568638595505,7.11693931901294,0.0507123908661171,0.821828264952793
"BW25113_0293","ecpA","ECP pilin",-0.215137781635289,7.98527233409158,0.269665519116046,0.603556233148752
"BW25113_0294","ecpR","putative transcriptional regulator for the ecp operon",-0.089331602698082,5.49536492829793,0.0359364560312514,0.84964677718784
"BW25113_0295","ykgL","uncharacterized protein",-0.334099533043013,6.36430138895904,0.651319147051209,0.419641444570082
"BW25113_4506","ykgO","RpmJ-like protein",0.133972885062257,6.62201139002341,0.103700020315365,0.747433849692306
"BW25113_0296","ykgM","50S ribosomal protein L31 type B; alternative L31 utilized during zinc limitation",-0.127458826821038,7.16950835311218,0.0949932878606603,0.757922687195676
"BW25113_4630","ykgP","pseudogene",0.219054863273295,4.56275059765166,0.26040940921481,0.609839024654569
"BW25113_0297","eaeH","pseudogene",0.0586280682411086,7.57385271908574,0.0212997858350548,0.883965232153488
"BW25113_0300","ykgA","pseudogene",-0.179232264846048,5.20830133370366,0.169141174150054,0.680876203875943
"BW25113_4631","ykgQ","pseudogene",-0.27723691152405,5.72881981004251,0.41846011234837,0.517706420010798
"BW25113_0301","rclC","reactive chlorine species (RCS) stress resistance inner membrane protein",-0.500239520351009,7.79942036893249,1.2656060628053,0.26059260083655
"BW25113_0303","rclB","reactive chlorine species (RCS) stress resistance periplasmic protein",-6.76946999322602,1.97887335103442,25.7494822438736,3.88731287235492e-07
"BW25113_0304","rclA","reactive chlorine stress species (RCS) resistance protein; pyridine nucleotide-dependent disulfide oxidoreductase family",-0.160524579547583,10.0021034617185,0.159694817597085,0.68943764625665
"BW25113_0305","rclR","reactive chlorine species (RCS)-specific activator of the rcl genes",-0.0428996076948287,9.21607056795336,0.0120502406908827,0.912588937904742
"BW25113_0306","ykgE","cysteine-rich LutA family protein; putative electron transport chain YkgEFG component",-0.0560124737254782,8.81894367006429,0.0205334097560979,0.886057334760586
"BW25113_0307","ykgF","ferridoxin-like LutB family protein; putative electron transport chain YkgEFG component",0.167528282207305,8.25703246191572,0.177470190718102,0.673556393517264
"BW25113_0308","ykgG","LutC family protein; putative electron transport chain YkgEFG component",-0.130999147349744,7.418394611684,0.12039479146112,0.728606700242812
"BW25113_0310","ykgH","putative inner membrane protein",-1.19547164537532,1.62269754242289,2.20508186204365,0.137556591507419
"BW25113_0311","betA","choline dehydrogenase, a flavoprotein",0.0734096377747759,8.3909773786363,0.0367832119006621,0.847907096907233
"BW25113_0312","betB","betaine aldehyde dehydrogenase, NAD-dependent",0.247333195977496,7.95407988428034,0.373605128087704,0.54104569260394
"BW25113_0313","betI","choline-inducible betIBA-betT divergent operon transcriptional repressor",0.205805784245394,6.69229572143034,0.296065768064786,0.586359408292924
"BW25113_0314","betT","choline transporter of high affinity",-0.357585961878186,8.34880009279092,0.826134023952108,0.363392803742104
"BW25113_0315","yahA","c-di-GMP-specific phosphodiesterase",-0.0646289780736657,10.5928365343183,0.0254759523618304,0.873186819771904
"BW25113_0316","yahB","putative DNA-bindng transcriptional regulator",-0.0665130542089819,9.04761948085182,0.0285555723458515,0.865809272895706
"BW25113_0317","yahC","putative inner membrane protein",-0.000736055278069921,7.28812507915512,3.38623984674769e-06,0.998531754514011
"BW25113_0318","yahD","ankyrin repeat protein",-0.24496631699936,7.08531028110972,0.337098370393406,0.561508905168753
"BW25113_0319","yahE","DUF2877 family protein",-0.225776054996766,7.4196953891618,0.306425996512431,0.579881662673633
"BW25113_0320","yahF","putative NAD(P)-binding succinyl-CoA synthase",-0.157445569962638,7.99983364463021,0.153390073909321,0.695316507081869
"BW25113_0321","yahG","DUF1116 family protein",-0.0482247431846226,8.19390344846796,0.0174100254067469,0.895026169211481
"BW25113_0323","yahI","carbamate kinase-like protein",-0.127581145415285,7.21912408229063,0.112024064282226,0.737851430433406
"BW25113_0324","yahJ","putative metallo-dependent hydrolase domain deaminase",-0.000278067131541752,8.07827385360216,5.49402798810661e-07,0.999408594368759
"BW25113_0325","yahK","aldehyde reductase, NADPH-dependent, Zn-containing, broad specificity",-0.182351973861804,8.58287419357387,0.196422576602231,0.657624068014779
"BW25113_0326","yahL","uncharacterized protein",-0.887322583988897,4.64726349394505,3.53000303345399,0.0602676779032802
"BW25113_0327","yahM","uncharacterized protein",-0.0615504764806845,7.2790487665939,0.0204613452657725,0.886256095890272
"BW25113_0328","yahN","amino acid exporter for proline, lysine, glutamate, homoserine",-0.191635736347932,9.27990962887226,0.220791731541681,0.638437319740604
"BW25113_0329","yahO","periplasmic protein, function unknown, YhcN family",0.279264523640192,7.59497548495521,0.521852158568048,0.47005267152009
"BW25113_0330","prpR","propionate catabolism operon regulatory protein",-0.11880147421565,8.31880433971137,0.0889490459053377,0.765517501737402
"BW25113_0331","prpB","2-methylisocitrate lyase",0.0489212942900934,7.42664300487476,0.0162862595362583,0.898451578340862
"BW25113_0333","prpC","2-methylcitrate synthase",-0.390981120839109,7.32942917098724,0.914153983408013,0.339014641797012
"BW25113_0334","prpD","2-methylcitrate dehydratase",0.119851625718073,8.05629875249194,0.0927989614533189,0.760648563065736
"BW25113_0335","prpE","propionate--CoA ligase",-0.0912497231716982,8.42351517387846,0.0604625302538722,0.805766380534475
"BW25113_0336","codB","cytosine transporter",-0.18116554721578,7.58577680104891,0.233658117593029,0.628824556094106
"BW25113_0337","codA","cytosine/isoguanine deaminase",-0.217748007143576,8.21092372794996,0.329486479644025,0.56596162402197
"BW25113_0338","cynR","transcriptional activator of cyn operon; autorepressor",-0.399399369478539,6.81790613527633,0.840148496612506,0.359354304173532
"BW25113_0339","cynT","carbonic anhydrase",0.0255533798491216,6.79374398003393,0.0029838840467562,0.956437269341731
"BW25113_0340","cynS","cyanate aminohydrolase",-0.685522228910185,5.95232594694582,3.12654782144196,0.0770266906349755
"BW25113_0341","cynX","putative cyanate transporter",-0.269295051492382,8.06794046845552,0.501074164208763,0.479028523641641
"BW25113_0342","lacA","thiogalactoside acetyltransferase",-0.446735216462018,9.2172019122515,1.35507321757032,0.244393164377155
"BW25113_0343","lacY","lactose permease",-0.370357132661151,9.02795310159308,0.793884812616113,0.372928022436272
"BW25113_0344","lacZ","pseudogene",-0.30114349978945,8.39257634582824,0.546519778888026,0.459743207668008
"BW25113_0345","lacI","DNA-binding transcriptional repressor",-0.00925344523102953,7.67571746295442,0.000562079716615926,0.981085348883932
"BW25113_0346","mhpR","mhp operon transcriptional activator",-0.0501765754177472,7.56133929606292,0.0156243198753856,0.900525704115212
"BW25113_0347","mhpA","3-(3-hydroxyphenyl)propionate hydroxylase",-0.291790276933536,8.35697012731867,0.59673386980446,0.439826923160548
"BW25113_0348","mhpB","2,3-dihydroxyphenylpropionate 1,2-dioxygenase",-0.330636998804937,7.38192437221306,0.653913311777462,0.418717033355941
"BW25113_0349","mhpC","pseudogene",-0.377670894292924,6.60162765663373,0.7072878008955,0.400345669279544
"BW25113_0350","mhpD","2-keto-4-pentenoate hydratase",-0.372211982899244,7.51547920072585,1.01928918170952,0.312687676587523
"BW25113_0351","mhpF","acetaldehyde-CoA dehydrogenase II, NAD-binding",0.062734560229234,7.62829706183306,0.0262238898292537,0.871354741321732
"BW25113_0352","mhpE","4-hyroxy-2-oxovalerate/4-hydroxy-2-oxopentanoic acid aldolase, class I",0.12571822508875,7.10559027186843,0.107340452227927,0.743192549377617
"BW25113_0353","mhpT","3-hydroxyphenylpropionic transporter",-0.183041570142467,7.59502158511269,0.191444166003866,0.66171735901711
"BW25113_0354","yaiL","DUF2058 family protein",-0.310521518815644,7.77314015251302,0.63745001475877,0.424635694947629
"BW25113_0355","frmB","S-formylglutathione hydrolase",-0.125460856168947,7.59017453545284,0.0872150204632689,0.76774799377722
"BW25113_0356","frmA","alcohol dehydrogenase class III/glutathione-dependent formaldehyde dehydrogenase",-0.0480686330123465,7.95422918854828,0.0167941546637067,0.896889024752583
"BW25113_0357","frmR","regulator protein that represses frmRAB operon",-0.427625000290814,5.86509434154634,1.17720945279513,0.277924828520172
"BW25113_0358","yaiO","outer membrane protein",0.0702297763026762,9.16391962039118,0.0363208577833944,0.84885441115145
"BW25113_4579","yaiX","pseudogene",-0.0888114274609199,6.98439050807809,0.0563459789572081,0.812367372279808
"BW25113_0363","yaiP","putative family 2 glycosyltransferase",-0.363071914342191,9.51628929159887,0.838611482724374,0.359794189610711
"BW25113_0364","yaiS","putative PIG-L family deacetylase",0.463425554967521,5.57990455900256,1.39386680777214,0.237753172293403
"BW25113_0365","tauA","taurine transporter subunit",-0.250699957011892,7.78918307532141,0.437391160019104,0.508384326460343
"BW25113_0366","tauB","taurine transporter subunit",0.323819211445991,7.3319006249506,0.75278572383316,0.385595684826418
"BW25113_0367","tauC","taurine transporter subunit",-0.326935109110714,7.0383721691205,0.768184609668632,0.380779244385385
"BW25113_0368","tauD","taurine dioxygenase, 2-oxoglutarate-dependent",0.00652038033552913,7.1213181234682,0.000305101242227934,0.986063941333479
"BW25113_0369","hemB","5-aminolevulinate dehydratase (porphobilinogen synthase)",-0.393523170289286,3.51183795996052,0.585369085136025,0.444215472702352
"BW25113_4580","yaiT","pseudogene",-0.12715142184771,10.79112688945,0.109546107447386,0.740661478812829
"BW25113_0375","yaiV","putative transcriptional regulator",0.17671975700778,6.33368471679507,0.206606610572432,0.649440209489251
"BW25113_0376","ampH","D-alanyl-D-alanine-carboxypeptidase/endopeptidase; penicillin-binding protein; weak beta-lactamase",-0.137419835243161,8.94625353394949,0.124769697093939,0.723917860779834
"BW25113_0377","sbmA","microcin B17 transporter",0.0872178177118021,7.8388867361897,0.0485596176847309,0.825588872487156
"BW25113_0378","yaiW","putative lipoprotein",-0.457192798400279,7.68050680484001,1.29650526429307,0.25485256534425
"BW25113_0379","yaiY","DUF2755 family inner membrane protein",-0.0944892359685722,5.32311649371934,0.0435867687279701,0.834624321957286
"BW25113_0380","yaiZ","DUF2754 family putative inner membrane protein",0.277812608432592,6.60014365554763,0.440961866536636,0.50665856836927
"BW25113_0381","ddlA","D-alanine-D-alanine ligase A",-0.188570138704498,7.63913432402347,0.226822536211046,0.633889944906658
"BW25113_0382","iraP","anti-RssB factor, RpoS stabilzer during Pi starvation; anti-adapter protein",-0.248367818747029,8.45821811818533,0.423867258102099,0.515013638300248
"BW25113_0383","phoA","bacterial alkaline phosphatase",-0.0328707003318204,9.39790555390011,0.00717789287176629,0.932482050722569
"BW25113_0384","psiF","PsiF family protein",0.36288003865863,5.56195023590052,0.723228023525831,0.395087095935407
"BW25113_0385","yaiC","diguanylate cyclase, cellulose regualtor",-0.0704255541942181,7.84229221286609,0.0329055182291853,0.856054574587334
